visit_id,store_id,visit_date,daypart,shopper_id,shopper_type,wait_time_min,order_accurate,score_speed,score_service,score_cleanliness,overall_score,adj_score
CK-101438,S073,2026-03-31,evening,P01,professional,12.1,1,73.0,72.0,77.0,71.2,71.2
CK-101439,S075,2026-03-31,morning,P10,professional,2.5,1,87.0,77.0,74.0,80.9,80.9
CK-101440,S086,2026-03-31,midday,P20,professional,4.5,1,76.0,72.0,74.0,75.5,75.5
CK-101441,S005,2026-04-01,morning,P09,professional,3.4,1,80.0,79.0,81.0,77.3,77.3
CK-101442,S009,2026-04-01,evening,P25,professional,5.2,1,73.0,66.0,71.0,68.2,68.2
CK-101443,S011,2026-04-01,midday,P04,professional,4.0,1,81.0,82.0,86.0,86.6,86.6
CK-101443,S011,2026-04-01,midday,P04,professional,4.0,1,81.0,82.0,86.0,86.6,86.6
CK-101444,S021,2026-04-01,midday,P14,professional,5.3,1,80.0,88.0,90.0,84.4,84.4
CK-101445,S024,2026-04-01,morning,P28,professional,2.3,1,81.0,87.0,88.0,85.5,85.5
CK-101446,S028,2026-04-01,morning,P24,professional,6.8,0,68.0,72.0,70.0,70.4,70.4
CK-101447,S067,2026-04-01,midday,P26,professional,3.6,1,79.0,85.0,75.0,79.7,79.7
CK-101447,S067,2026-04-01,midday,P26,professional,3.6,1,79.0,85.0,75.0,79.7,79.7
CK-101448,S070,2026-04-01,morning,P18,professional,4.1,1,82.0,84.0,80.0,79.8,79.8
CK-101449,S071,2026-04-01,midday,P09,professional,3.7,0,70.0,81.0,75.0,77.7,77.7
CK-101449,S071,2026-04-01,midday,P09,professional,3.7,0,70.0,81.0,75.0,77.7,77.7
CK-101450,S078,2026-04-01,midday,P10,professional,9.3,1,86.0,86.0,80.0,79.5,79.5
CK-101451,S101,2026-04-01,evening,P11,professional,6.8,1,58.0,58.0,70.0,62.9,62.9
CK-101452,S102,2026-04-01,midday,P18,professional,5.6,1,79.0,79.0,76.0,77.3,77.3
CK-101453,S103,2026-04-01,evening,P09,professional,8.4,1,79.0,75.0,87.0,82.4,82.4
CK-101453,S103,2026-04-01,evening,P09,professional,8.4,1,79.0,75.0,87.0,82.4,82.4
CK-101454,S108,2026-04-01,midday,P13,professional,3.1,0,83.0,85.0,81.0,83.6,83.6
CK-101455,S110,2026-04-01,morning,P07,professional,6.2,1,78.0,70.0,74.0,72.3,72.3
CK-101456,S113,2026-04-01,morning,P23,professional,3.5,1,83.0,70.0,84.0,78.7,78.7
CK-101457,S006,2026-04-02,evening,P14,professional,10.3,1,71.0,69.0,69.0,65.4,65.4
CK-101458,S008,2026-04-02,midday,P23,professional,5.7,1,75.0,74.0,77.0,77.7,77.7
CK-101459,S013,2026-04-02,midday,P06,professional,4.8,1,76.0,77.0,72.0,74.3,74.3
CK-101460,S033,2026-04-02,evening,P08,professional,8.8,1,66.0,59.0,69.0,67.9,67.9
CK-101461,S038,2026-04-02,midday,P09,professional,2.8,1,73.0,67.0,76.0,72.4,72.4
CK-101462,S055,2026-04-02,morning,P24,professional,5.0,1,71.0,66.0,69.0,69.5,69.5
CK-101462,S055,2026-04-02,morning,P24,professional,5.0,1,71.0,66.0,69.0,69.5,69.5
CK-101463,S057,2026-04-02,morning,P25,professional,5.1,1,71.0,74.0,74.0,75.5,75.5
CK-101464,S062,2026-04-02,morning,P09,professional,4.4,1,85.0,88.0,86.0,83.6,83.6
CK-101465,S077,2026-04-02,midday,P27,professional,3.6,1,94.0,100.0,96.0,92.9,92.9
CK-101466,S079,2026-04-02,evening,P19,professional,5.6,1,82.0,78.0,85.0,79.8,79.8
CK-101466,S079,2026-04-02,evening,P19,professional,5.6,1,82.0,78.0,85.0,79.8,79.8
CK-101467,S085,2026-04-02,midday,P22,professional,5.7,1,80.0,82.0,82.0,82.6,82.6
CK-101468,S109,2026-04-02,morning,P05,professional,4.3,1,79.0,80.0,85.0,75.1,75.1
CK-101469,S025,2026-04-03,morning,P28,professional,4.5,1,81.0,75.0,75.0,78.4,78.4
CK-101470,S028,2026-04-03,evening,P22,professional,10.2,1,83.0,80.0,85.0,82.8,82.8
CK-101471,S058,2026-04-03,midday,P05,professional,4.9,1,76.0,71.0,74.0,79.7,79.7
CK-101472,S059,2026-04-03,evening,P16,professional,3.6,1,60.0,53.0,67.0,64.4,64.4
CK-101472,S059,2026-04-03,evening,P16,professional,3.6,1,60.0,53.0,67.0,64.4,64.4
CK-101473,S060,2026-04-03,evening,P09,professional,8.0,1,84.0,78.0,78.0,75.2,75.2
CK-101474,S081,2026-04-03,evening,P16,professional,4.5,1,78.0,66.0,78.0,74.5,74.5
CK-101475,S095,2026-04-03,midday,P10,professional,7.9,1,62.0,60.0,66.0,65.7,65.7
CK-101475,S095,2026-04-03,midday,P10,professional,7.9,1,62.0,60.0,66.0,65.7,65.7
CK-101476,S099,2026-04-03,evening,P22,professional,3.9,1,85.0,95.0,86.0,91.9,91.9
CK-101476,S099,2026-04-03,evening,P22,professional,3.9,1,85.0,95.0,86.0,91.9,91.9
CK-101477,S011,2026-04-04,evening,P16,professional,5.4,1,86.0,78.0,75.0,79.0,79.0
CK-101477,S011,2026-04-04,evening,P16,professional,5.4,1,86.0,78.0,75.0,79.0,79.0
CK-101478,S017,2026-04-04,morning,P04,professional,6.9,0,89.0,84.0,85.0,89.9,89.9
CK-101479,S023,2026-04-04,morning,P22,professional,3.9,1,58.0,61.0,62.0,65.3,65.3
CK-101479,S023,2026-04-04,morning,P22,professional,3.9,1,58.0,61.0,62.0,65.3,65.3
CK-101480,S027,2026-04-04,evening,P08,professional,10.5,1,75.0,66.0,77.0,79.2,79.2
CK-101480,S027,2026-04-04,evening,P08,professional,10.5,1,75.0,66.0,77.0,79.2,79.2
CK-101481,S046,2026-04-04,morning,P19,professional,1.9,1,59.0,64.0,55.0,60.1,60.1
CK-101482,S047,2026-04-04,midday,P09,professional,3.1,1,76.0,77.0,83.0,79.8,79.8
CK-101482,S047,2026-04-04,midday,P09,professional,3.1,1,76.0,77.0,83.0,79.8,79.8
CK-101483,S049,2026-04-04,morning,P29,professional,2.0,1,78.0,78.0,77.0,80.1,80.1
CK-101484,S080,2026-04-04,morning,P04,professional,6.1,1,78.0,70.0,77.0,74.1,74.1
CK-101485,S082,2026-04-04,morning,P05,professional,7.0,1,84.0,88.0,76.0,81.8,81.8
CK-101486,S090,2026-04-04,morning,P19,professional,2.4,1,79.0,85.0,82.0,83.9,83.9
CK-101487,S114,2026-04-04,midday,P29,professional,9.4,1,77.0,89.0,78.0,81.6,81.6
CK-101488,S115,2026-04-04,midday,P17,professional,3.2,1,75.0,60.0,68.0,68.3,68.3
CK-101488,S115,2026-04-04,midday,P17,professional,3.2,1,75.0,60.0,68.0,68.3,68.3
CK-101489,S008,2026-04-05,morning,P10,professional,4.6,1,79.0,76.0,88.0,81.4,81.4
CK-101490,S012,2026-04-05,evening,P13,professional,9.3,1,77.0,77.0,83.0,79.2,79.2
CK-101491,S015,2026-04-05,evening,P26,professional,6.4,0,67.0,63.0,70.0,65.1,65.1
CK-101491,S015,2026-04-05,evening,P26,professional,6.4,0,67.0,63.0,70.0,65.1,65.1
CK-101492,S016,2026-04-05,morning,P15,professional,3.9,1,69.0,64.0,73.0,70.8,70.8
CK-101493,S019,2026-04-05,evening,P15,professional,12.3,1,85.0,75.0,78.0,74.5,74.5
CK-101493,S019,2026-04-05,evening,P15,professional,12.3,1,85.0,75.0,78.0,74.5,74.5
CK-101494,S020,2026-04-05,morning,P26,professional,4.3,1,81.0,73.0,78.0,76.7,76.7
CK-101495,S025,2026-04-05,evening,P04,professional,4.8,1,68.0,66.0,72.0,64.3,64.3
CK-101496,S032,2026-04-05,midday,P04,professional,6.0,1,81.0,86.0,86.0,82.4,82.4
CK-101497,S044,2026-04-05,midday,P16,professional,2.4,1,63.0,62.0,62.0,61.1,61.1
CK-101498,S045,2026-04-05,evening,P10,professional,5.8,1,80.0,68.0,81.0,74.7,74.7
CK-101499,S049,2026-04-05,evening,P06,professional,3.7,1,80.0,79.0,79.0,77.2,77.2
CK-101500,S054,2026-04-05,midday,P21,professional,3.7,1,73.0,74.0,80.0,74.8,74.8
CK-101501,S058,2026-04-05,evening,P17,professional,5.6,1,75.0,66.0,71.0,74.8,74.8
CK-101502,S077,2026-04-05,midday,P20,professional,2.6,1,83.0,87.0,91.0,87.7,87.7
CK-101503,S093,2026-04-05,midday,P20,professional,2.8,1,73.0,72.0,66.0,71.4,71.4
CK-101504,S094,2026-04-05,midday,P20,professional,5.3,1,76.0,76.0,79.0,76.0,76.0
CK-101505,S106,2026-04-05,midday,P20,professional,7.5,1,77.0,77.0,90.0,81.1,81.1
CK-101506,S115,2026-04-05,evening,P14,professional,4.0,1,76.0,82.0,67.0,75.6,75.6
CK-101506,S115,2026-04-05,evening,P14,professional,4.0,1,76.0,82.0,67.0,75.6,75.6
CK-101507,S117,2026-04-05,evening,P17,professional,9.2,1,82.0,79.0,77.0,77.9,77.9
CK-101508,S004,2026-04-06,midday,P10,professional,3.1,1,64.0,57.0,59.0,65.2,65.2
CK-101509,S015,2026-04-06,midday,P16,professional,4.5,1,85.0,80.0,89.0,80.2,80.2
CK-101509,S015,2026-04-06,midday,P16,professional,4.5,1,85.0,80.0,89.0,80.2,80.2
CK-101510,S028,2026-04-06,morning,P19,professional,5.1,0,73.0,68.0,76.0,73.4,73.4
CK-101511,S034,2026-04-06,morning,P28,professional,4.8,1,93.0,91.0,96.0,91.4,91.4
CK-101512,S036,2026-04-06,midday,P15,professional,4.9,1,85.0,94.0,86.0,89.9,89.9
CK-101513,S037,2026-04-06,morning,P17,professional,7.1,1,60.0,75.0,77.0,72.5,72.5
CK-101514,S040,2026-04-06,midday,P15,professional,3.4,1,79.0,79.0,80.0,77.5,77.5
CK-101515,S062,2026-04-06,midday,P23,professional,4.7,1,83.0,78.0,82.0,81.6,81.6
CK-101516,S064,2026-04-06,morning,P15,professional,2.9,1,79.0,78.0,86.0,80.1,80.1
CK-101517,S065,2026-04-06,evening,P18,professional,15.1,1,66.0,67.0,66.0,63.8,63.8
CK-101518,S072,2026-04-06,morning,P25,professional,3.9,1,76.0,84.0,82.0,79.7,79.7
CK-101519,S078,2026-04-06,morning,P20,professional,3.8,1,80.0,83.0,80.0,82.9,82.9
CK-101520,S103,2026-04-06,midday,P05,professional,4.2,1,74.0,80.0,79.0,77.7,77.7
CK-101520,S103,2026-04-06,midday,P05,professional,4.2,1,74.0,80.0,79.0,77.7,77.7
CK-101521,S105,2026-04-06,evening,P23,professional,7.1,1,73.0,73.0,80.0,78.5,78.5
CK-101522,S109,2026-04-06,midday,P25,professional,2.2,1,84.0,77.0,82.0,80.1,80.1
CK-101523,S119,2026-04-06,evening,P21,professional,3.4,1,80.0,81.0,90.0,84.7,84.7
CK-101523,S119,2026-04-06,evening,P21,professional,3.4,1,80.0,81.0,90.0,84.7,84.7
CK-101524,S120,2026-04-06,morning,P22,professional,2.2,1,84.0,82.0,87.0,80.6,80.6
CK-101525,S004,2026-04-07,evening,P05,professional,7.4,1,69.0,72.0,67.0,67.9,67.9
CK-101526,S005,2026-04-07,evening,P05,professional,6.9,1,93.0,83.0,90.0,85.6,85.6
CK-101527,S020,2026-04-07,midday,P26,professional,2.8,1,75.0,81.0,82.0,78.8,78.8
CK-101528,S021,2026-04-07,evening,P07,professional,7.1,1,74.0,73.0,74.0,71.4,71.4
CK-101529,S046,2026-04-07,morning,P07,professional,5.4,1,78.0,77.0,85.0,79.5,79.5
CK-101530,S056,2026-04-07,midday,P20,professional,2.6,1,91.0,77.0,88.0,85.9,85.9
CK-101531,S062,2026-04-07,evening,P29,professional,2.6,1,82.0,81.0,83.0,80.9,80.9
CK-101532,S064,2026-04-07,midday,P26,professional,4.5,1,75.0,77.0,74.0,74.3,74.3
CK-101533,S068,2026-04-07,midday,P16,professional,3.9,1,77.0,90.0,85.0,85.8,85.8
CK-101534,S069,2026-04-07,midday,P16,professional,9.0,1,88.0,88.0,87.0,87.6,87.6
CK-101535,S070,2026-04-07,morning,P30,professional,2.9,1,90.0,87.0,95.0,89.1,89.1
CK-101536,S071,2026-04-07,morning,P05,professional,6.0,1,81.0,89.0,85.0,84.1,84.1
CK-101536,S071,2026-04-07,morning,P05,professional,6.0,1,81.0,89.0,85.0,84.1,84.1
CK-101537,S077,2026-04-07,morning,P10,professional,5.0,1,70.0,76.0,72.0,73.8,73.8
CK-101538,S087,2026-04-07,evening,P07,professional,10.0,1,77.0,81.0,82.0,84.6,84.6
CK-101538,S087,2026-04-07,evening,P07,professional,10.0,1,77.0,81.0,82.0,84.6,84.6
CK-101539,S091,2026-04-07,evening,P15,professional,5.0,1,86.0,87.0,85.0,86.0,86.0
CK-101539,S091,2026-04-07,evening,P15,professional,5.0,1,86.0,87.0,85.0,86.0,86.0
CK-101540,S098,2026-04-07,morning,P26,professional,2.6,1,81.0,80.0,82.0,78.9,78.9
CK-101541,S102,2026-04-07,evening,P02,professional,5.5,1,74.0,79.0,74.0,75.2,75.2
CK-101542,S106,2026-04-07,morning,P24,professional,6.1,1,76.0,83.0,80.0,79.1,79.1
CK-101543,S110,2026-04-07,midday,P25,professional,6.1,1,73.0,52.0,66.0,66.7,66.7
CK-101544,S113,2026-04-07,evening,P13,professional,10.6,1,72.0,68.0,86.0,75.7,75.7
CK-101545,S001,2026-04-08,morning,P20,professional,4.9,1,79.0,80.0,81.0,77.2,77.2
CK-101546,S002,2026-04-08,morning,P25,professional,3.0,1,75.0,70.0,74.0,74.4,74.4
CK-101547,S014,2026-04-08,midday,P04,professional,3.0,1,70.0,81.0,78.0,78.0,78.0
CK-101548,S018,2026-04-08,midday,P15,professional,2.8,1,76.0,75.0,74.0,75.1,75.1
CK-101549,S020,2026-04-08,midday,P20,professional,3.2,1,78.0,77.0,83.0,81.8,81.8
CK-101550,S030,2026-04-08,evening,P24,professional,5.9,1,86.0,75.0,81.0,76.2,76.2
CK-101551,S049,2026-04-08,morning,P11,professional,6.8,1,71.0,74.0,68.0,69.5,69.5
CK-101552,S055,2026-04-08,evening,P20,professional,6.6,1,83.0,86.0,86.0,87.9,87.9
CK-101552,S055,2026-04-08,evening,P20,professional,6.6,1,83.0,86.0,86.0,87.9,87.9
CK-101553,S065,2026-04-08,midday,P03,professional,4.0,1,71.0,74.0,69.0,75.0,75.0
CK-101554,S068,2026-04-08,evening,P13,professional,5.3,0,90.0,87.0,86.0,85.5,85.5
CK-101555,S101,2026-04-08,midday,P08,professional,6.8,1,75.0,75.0,76.0,80.4,80.4
CK-101556,S103,2026-04-08,morning,P06,professional,3.6,1,76.0,75.0,82.0,77.1,77.1
CK-101556,S103,2026-04-08,morning,P06,professional,3.6,1,76.0,75.0,82.0,77.1,77.1
CK-101557,S114,2026-04-08,evening,P18,professional,4.5,1,71.0,69.0,74.0,69.3,69.3
CK-101558,S116,2026-04-08,midday,P13,professional,7.0,1,74.0,85.0,78.0,75.5,75.5
CK-101559,S013,2026-04-09,morning,P26,professional,9.2,1,74.0,64.0,76.0,76.5,76.5
CK-101560,S023,2026-04-09,evening,P07,professional,7.0,1,81.0,71.0,72.0,73.0,73.0
CK-101560,S023,2026-04-09,evening,P07,professional,7.0,1,81.0,71.0,72.0,73.0,73.0
CK-101561,S026,2026-04-09,midday,P06,professional,4.7,1,83.0,72.0,80.0,84.2,84.2
CK-101562,S033,2026-04-09,midday,P23,professional,9.5,1,94.0,93.0,86.0,90.6,90.6
CK-101563,S039,2026-04-09,evening,P08,professional,5.1,1,71.0,70.0,75.0,73.5,73.5
CK-101563,S039,2026-04-09,evening,P08,professional,5.1,1,71.0,70.0,75.0,73.5,73.5
CK-101564,S040,2026-04-09,morning,P19,professional,7.3,1,73.0,83.0,76.0,74.8,74.8
CK-101565,S044,2026-04-09,midday,P24,professional,8.2,1,85.0,89.0,84.0,88.0,88.0
CK-101566,S053,2026-04-09,midday,P23,professional,5.7,1,78.0,72.0,76.0,73.6,73.6
CK-101567,S061,2026-04-09,midday,P07,professional,3.6,1,98.0,90.0,95.0,88.4,88.4
CK-101568,S062,2026-04-09,midday,P04,professional,6.3,1,78.0,82.0,84.0,79.8,79.8
CK-101569,S074,2026-04-09,morning,P28,professional,2.6,1,76.0,75.0,83.0,78.4,78.4
CK-101570,S076,2026-04-09,midday,P30,professional,3.4,1,78.0,84.0,81.0,79.3,79.3
CK-101571,S078,2026-04-09,evening,P19,professional,5.3,1,74.0,85.0,87.0,82.8,82.8
CK-101572,S090,2026-04-09,evening,P22,professional,11.6,1,84.0,90.0,87.0,84.8,84.8
CK-101573,S093,2026-04-09,evening,P09,professional,12.5,1,80.0,72.0,76.0,75.1,75.1
CK-101574,S097,2026-04-09,evening,P08,professional,9.9,1,80.0,74.0,84.0,81.6,81.6
CK-101575,S098,2026-04-09,midday,P02,professional,8.4,1,77.0,80.0,89.0,83.0,83.0
CK-101576,S099,2026-04-09,midday,P07,professional,2.5,1,76.0,68.0,64.0,69.4,69.4
CK-101576,S099,2026-04-09,midday,P07,professional,2.5,1,76.0,68.0,64.0,69.4,69.4
CK-101577,S106,2026-04-09,morning,P21,professional,2.0,1,77.0,67.0,86.0,81.1,81.1
CK-101578,S108,2026-04-09,morning,P19,professional,3.4,1,79.0,86.0,80.0,81.5,81.5
CK-101579,S109,2026-04-09,evening,P29,professional,5.2,1,74.0,68.0,71.0,70.1,70.1
CK-101580,S111,2026-04-09,evening,P10,professional,9.1,1,86.0,85.0,89.0,79.0,79.0
CK-101580,S111,2026-04-09,evening,P10,professional,9.1,1,86.0,85.0,89.0,79.0,79.0
CK-101581,S116,2026-04-09,morning,P27,professional,12.2,1,88.0,84.0,85.0,82.5,82.5
CK-101582,S120,2026-04-09,evening,P27,professional,4.1,1,67.0,72.0,68.0,64.0,64.0
CK-101583,S003,2026-04-10,morning,P14,professional,2.3,1,53.0,59.0,57.0,61.1,61.1
CK-101583,S003,2026-04-10,morning,P14,professional,2.3,1,53.0,59.0,57.0,61.1,61.1
CK-101584,S011,2026-04-10,morning,P07,professional,4.0,0,78.0,74.0,76.0,74.9,74.9
CK-101584,S011,2026-04-10,morning,P07,professional,4.0,0,78.0,74.0,76.0,74.9,74.9
CK-101585,S012,2026-04-10,evening,P16,professional,7.2,1,71.0,71.0,79.0,75.3,75.3
CK-101586,S034,2026-04-10,midday,P12,professional,2.4,1,80.0,72.0,75.0,76.2,76.2
CK-101587,S046,2026-04-10,evening,P12,professional,3.5,1,82.0,76.0,73.0,78.8,78.8
CK-101588,S053,2026-04-10,midday,P11,professional,3.5,1,80.0,69.0,74.0,73.4,73.4
CK-101589,S054,2026-04-10,morning,P08,professional,3.1,1,77.0,78.0,82.0,80.6,80.6
CK-101590,S058,2026-04-10,morning,P15,professional,3.6,1,75.0,82.0,80.0,77.8,77.8
CK-101591,S066,2026-04-10,evening,P11,professional,10.4,1,79.0,71.0,72.0,73.1,73.1
CK-101592,S067,2026-04-10,evening,P15,professional,4.9,1,85.0,86.0,85.0,84.2,84.2
CK-101592,S067,2026-04-10,evening,P15,professional,4.9,1,85.0,86.0,85.0,84.2,84.2
CK-101593,S079,2026-04-10,morning,P07,professional,15.8,1,72.0,75.0,75.0,77.6,77.6
CK-101593,S079,2026-04-10,morning,P07,professional,15.8,1,72.0,75.0,75.0,77.6,77.6
CK-101594,S084,2026-04-10,morning,P20,professional,2.4,1,78.0,79.0,81.0,76.2,76.2
CK-101595,S087,2026-04-10,evening,P28,professional,4.7,1,68.0,68.0,68.0,66.4,66.4
CK-101595,S087,2026-04-10,evening,P28,professional,4.7,1,68.0,68.0,68.0,66.4,66.4
CK-101596,S089,2026-04-10,midday,P10,professional,5.7,1,76.0,74.0,71.0,72.8,72.8
CK-101597,S117,2026-04-10,midday,P27,professional,4.4,1,75.0,70.0,76.0,72.3,72.3
CK-101598,S001,2026-04-11,morning,P24,professional,2.6,1,78.0,84.0,71.0,71.6,71.6
CK-101599,S008,2026-04-11,midday,P08,professional,3.4,0,85.0,89.0,83.0,86.1,86.1
CK-101600,S026,2026-04-11,midday,P15,professional,7.1,1,72.0,76.0,81.0,76.5,76.5
CK-101601,S036,2026-04-11,evening,P17,professional,2.3,1,77.0,71.0,83.0,79.8,79.8
CK-101602,S043,2026-04-11,morning,P27,professional,2.8,1,74.0,75.0,76.0,72.2,72.2
CK-101602,S043,2026-04-11,morning,P27,professional,2.8,1,74.0,75.0,76.0,72.2,72.2
CK-101603,S050,2026-04-11,evening,P21,professional,2.2,1,73.0,68.0,75.0,72.3,72.3
CK-101604,S051,2026-04-11,evening,P14,professional,8.0,1,58.0,58.0,65.0,61.1,61.1
CK-101604,S051,2026-04-11,evening,P14,professional,8.0,1,58.0,58.0,65.0,61.1,61.1
CK-101605,S057,2026-04-11,evening,P16,professional,5.3,1,85.0,84.0,83.0,87.5,87.5
CK-101606,S058,2026-04-11,morning,P27,professional,4.1,1,87.0,70.0,77.0,80.7,80.7
CK-101607,S059,2026-04-11,midday,P06,professional,2.9,1,86.0,92.0,97.0,87.8,87.8
CK-101607,S059,2026-04-11,midday,P06,professional,2.9,1,86.0,92.0,97.0,87.8,87.8
CK-101608,S066,2026-04-11,evening,P29,professional,8.2,1,57.0,57.0,70.0,66.5,66.5
CK-101609,S070,2026-04-11,evening,P21,professional,11.9,1,74.0,80.0,78.0,74.8,74.8
CK-101610,S080,2026-04-11,evening,P19,professional,7.6,1,80.0,83.0,82.0,83.7,83.7
CK-101611,S083,2026-04-11,evening,P20,professional,7.1,0,69.0,72.0,77.0,75.4,75.4
CK-101611,S083,2026-04-11,evening,P20,professional,7.1,0,69.0,72.0,77.0,75.4,75.4
CK-101612,S084,2026-04-11,midday,P25,professional,4.1,1,74.0,81.0,76.0,78.4,78.4
CK-101613,S096,2026-04-11,midday,P12,professional,10.8,1,84.0,82.0,83.0,84.5,84.5
CK-101614,S104,2026-04-11,morning,P06,professional,10.8,1,69.0,79.0,71.0,69.3,69.3
CK-101615,S105,2026-04-11,midday,P01,professional,5.6,1,79.0,82.0,71.0,77.2,77.2
CK-101616,S001,2026-04-12,evening,P11,professional,5.7,1,78.0,78.0,83.0,78.9,78.9
CK-101617,S003,2026-04-12,evening,P01,professional,4.0,1,56.0,51.0,55.0,54.5,54.5
CK-101617,S003,2026-04-12,evening,P01,professional,4.0,1,56.0,51.0,55.0,54.5,54.5
CK-101618,S009,2026-04-12,midday,P16,professional,5.4,1,75.0,76.0,77.0,76.6,76.6
CK-101619,S019,2026-04-12,morning,P25,professional,6.1,1,81.0,82.0,72.0,77.7,77.7
CK-101619,S019,2026-04-12,morning,P25,professional,6.1,1,81.0,82.0,72.0,77.7,77.7
CK-101620,S037,2026-04-12,evening,P14,professional,6.1,1,68.0,68.0,73.0,69.0,69.0
CK-101621,S075,2026-04-12,midday,P10,professional,2.7,1,75.0,78.0,75.0,78.5,78.5
CK-101621,S075,2026-04-12,midday,P10,professional,2.7,1,75.0,78.0,75.0,78.5,78.5
CK-101622,S091,2026-04-12,morning,P22,professional,4.7,1,79.0,77.0,77.0,79.7,79.7
CK-101622,S091,2026-04-12,morning,P22,professional,4.7,1,79.0,77.0,77.0,79.7,79.7
CK-101623,S107,2026-04-12,midday,P11,professional,7.0,1,67.0,67.0,65.0,65.3,65.3
CK-101623,S107,2026-04-12,midday,P11,professional,7.0,1,67.0,67.0,65.0,65.3,65.3
CK-101624,S120,2026-04-12,evening,P02,professional,5.1,1,73.0,67.0,71.0,70.1,70.1
CK-101625,S008,2026-04-13,evening,P25,professional,2.7,1,74.0,68.0,63.0,71.2,71.2
CK-101626,S016,2026-04-13,evening,P18,professional,11.0,1,73.0,55.0,64.0,67.6,67.6
CK-101627,S017,2026-04-13,midday,P14,professional,6.1,1,73.0,86.0,96.0,84.8,84.8
CK-101628,S019,2026-04-13,midday,P02,professional,2.1,1,85.0,90.0,86.0,81.9,81.9
CK-101628,S019,2026-04-13,midday,P02,professional,2.1,1,85.0,90.0,86.0,81.9,81.9
CK-101629,S025,2026-04-13,morning,P16,professional,5.3,1,78.0,82.0,76.0,80.0,80.0
CK-101630,S032,2026-04-13,evening,P17,professional,4.4,1,69.0,61.0,64.0,61.3,61.3
CK-101631,S035,2026-04-13,midday,P01,professional,2.0,1,87.0,78.0,86.0,84.0,84.0
CK-101631,S035,2026-04-13,midday,P01,professional,2.0,1,87.0,78.0,86.0,84.0,84.0
CK-101632,S057,2026-04-13,midday,P27,professional,2.1,1,68.0,67.0,69.0,69.2,69.2
CK-101633,S074,2026-04-13,midday,P23,professional,4.2,1,78.0,74.0,88.0,82.6,82.6
CK-101634,S075,2026-04-13,evening,P02,professional,11.8,1,91.0,93.0,97.0,91.6,91.6
CK-101634,S075,2026-04-13,evening,P02,professional,11.8,1,91.0,93.0,97.0,91.6,91.6
CK-101635,S076,2026-04-13,evening,P20,professional,9.3,1,80.0,74.0,78.0,74.8,74.8
CK-101636,S081,2026-04-13,morning,P14,professional,5.6,1,80.0,78.0,78.0,76.7,76.7
CK-101637,S107,2026-04-13,midday,P04,professional,4.5,1,76.0,71.0,79.0,74.4,74.4
CK-101637,S107,2026-04-13,midday,P04,professional,4.5,1,76.0,71.0,79.0,74.4,74.4
CK-101638,S116,2026-04-13,evening,P07,professional,5.1,1,83.0,83.0,93.0,83.1,83.1
CK-101639,S119,2026-04-13,midday,P29,professional,5.3,1,90.0,91.0,82.0,87.5,87.5
CK-101639,S119,2026-04-13,midday,P29,professional,5.3,1,90.0,91.0,82.0,87.5,87.5
CK-101640,S007,2026-04-14,morning,P21,professional,6.3,1,84.0,80.0,81.0,83.6,83.6
CK-101640,S007,2026-04-14,morning,P21,professional,6.3,1,84.0,80.0,81.0,83.6,83.6
CK-101641,S012,2026-04-14,midday,P15,professional,6.2,1,88.0,81.0,89.0,85.8,85.8
CK-101642,S014,2026-04-14,evening,P26,professional,7.7,1,75.0,77.0,69.0,71.9,71.9
CK-101643,S018,2026-04-14,evening,P21,professional,4.7,1,90.0,69.0,80.0,77.5,77.5
CK-101644,S029,2026-04-14,evening,P07,professional,4.4,1,76.0,81.0,71.0,75.2,75.2
CK-101645,S041,2026-04-14,morning,P11,professional,5.0,1,83.0,88.0,83.0,82.5,82.5
CK-101646,S055,2026-04-14,midday,P13,professional,2.1,1,63.0,66.0,68.0,69.5,69.5
CK-101646,S055,2026-04-14,midday,P13,professional,2.1,1,63.0,66.0,68.0,69.5,69.5
CK-101647,S065,2026-04-14,midday,P14,professional,4.7,0,73.0,78.0,84.0,81.3,81.3
CK-101648,S068,2026-04-14,morning,P02,professional,4.0,1,89.0,90.0,86.0,85.4,85.4
CK-101649,S069,2026-04-14,evening,P19,professional,4.7,1,82.0,85.0,77.0,78.0,78.0
CK-101650,S070,2026-04-14,midday,P04,professional,6.7,1,65.0,70.0,70.0,67.8,67.8
CK-101651,S079,2026-04-14,midday,P20,professional,1.9,1,82.0,88.0,79.0,80.9,80.9
CK-101651,S079,2026-04-14,midday,P20,professional,1.9,1,82.0,88.0,79.0,80.9,80.9
CK-101652,S080,2026-04-14,midday,P02,professional,4.7,1,80.0,90.0,80.0,85.8,85.8
CK-101653,S091,2026-04-14,morning,P23,professional,3.6,1,88.0,76.0,79.0,80.9,80.9
CK-101653,S091,2026-04-14,morning,P23,professional,3.6,1,88.0,76.0,79.0,80.9,80.9
CK-101654,S105,2026-04-14,morning,P29,professional,4.3,1,76.0,75.0,67.0,74.0,74.0
CK-101655,S108,2026-04-14,evening,P28,professional,3.5,1,76.0,77.0,70.0,74.7,74.7
CK-101656,S006,2026-04-15,morning,P30,professional,5.3,1,83.0,86.0,79.0,84.0,84.0
CK-101657,S023,2026-04-15,midday,P25,professional,8.3,1,70.0,71.0,75.0,71.7,71.7
CK-101657,S023,2026-04-15,midday,P25,professional,8.3,1,70.0,71.0,75.0,71.7,71.7
